"Last crawled date","Author User Id","GPT Id","GPT Category","GPT Url","GPT Name","GPT Conversations","GPT Avg Stars","GPT Total Reviews","GPT Total Stars","GPT Description","GPT Creation Date","GPT Creation Datetime","GPT Update Date","GPT Update Datetime","GPT Logo Image URL","GPT Sharing Method","GPT Prompt Starter 1","GPT Prompt Starter 2","GPT Prompt Starter 3","GPT Prompt Starter 4","GPT Tags","GPT Capabilities Types","GPT Capabilities Actions Domains"
2024-03-19,user-8w865YSP0O0xO6CHSjuSLxRB,g-jINAm81Jv,,https://chat.openai.com/g/g-jINAm81Jv-aaa-pepe-image-generator,AAA Pepe Image Generator,100,5,3,15,Creates Pepe Art the way it should be.... PEPE,2023-11-18,2023-11-18T05:08:05.419593+00:00,2023-11-19,2023-11-19T03:00:22.597049+00:00,https://files.oaiusercontent.com/file-OWLm4ceHfCZKXeRSFWuqmH2I?se=2123-10-25T05%3A15%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8b7f59a7-c2dc-4302-ab4e-072f21fcdf4d.png&sig=YyW%2BuVWr2Fy9dI0y1ptKV%2BVy85PWGeGXL5p4HvczArk%3D,marketplace,Design a Pepe the Frog in space,Create a Pepe the Frog as a detective,Illustrate Pepe the Frog at a beach,Generate a festive Pepe the Frog,"public,reportable","browser,dalle,python",
2024-03-18,user-ZwOTkAev7gSWDSMdHc9tr5R4,g-QMpJ2emhO,programming,https://chat.openai.com/g/g-QMpJ2emhO-gilfoyle,Gilfoyle,100,,0,0,Developer who searches documentation before advising.,2024-01-18,2024-01-18T11:46:39.659690+00:00,2024-03-18,2024-03-18T11:11:08.861485+00:00,https://files.oaiusercontent.com/file-Nk9870wMDqSnvrJOLE37kaDV?se=2123-12-31T14%3A47%3A05Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DScreenshot%25202024-01-24%2520144638.png&sig=rQtSpQ3F4RZEIsCHtlYKj519C5/iUhBoHM6ATQDlOCU%3D,marketplace,How do I implement authentication in Nuxt?,What's the latest on Angular's HttpClient?,Can you help with Docker container networking?,Explain Nuxt's `useState` composable.,"public,reportable","browser,dalle",
2024-03-19,user-IXqt2TYOxYI8PwOMt1MbSHkW,g-lvBtV5OSN,writing,https://chat.openai.com/g/g-lvBtV5OSN-music-muse,Music Muse,100,,0,0,"Creates advanced, multi-layered songs across genres and moods with rich creativity.",2023-11-13,2023-11-13T15:00:50.924026+00:00,2024-03-11,2024-03-11T16:36:05.646772+00:00,https://files.oaiusercontent.com/file-q1ZSv4mldd9XApZC8VWUsTpp?se=2123-10-20T15%3A04%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db7f58df1-ae84-4ebe-b0a6-f6e6c8d2040d.png&sig=Ls9YKuNGeB/IfQa8MQVnVJWph6nM63M8dlBmj50Wk3c%3D,marketplace,Write a song about friendship in a pop-punk style.,Create a FNAF-inspired rock song.,Compose a Cult of the Lamb themed country song.,Generate an emotional ballad for Undertale.,"public,reportable","browser,dalle,python",
2024-03-19,user-QS486IRqgRjFptQFEn91NDwK,g-xlZFG9OVc,writing,https://chat.openai.com/g/g-xlZFG9OVc-text-ai-rewriter,Text AI Rewriter,100,,0,0,Provides 10 softer tone rewrites.,2023-11-09,2023-11-09T13:04:56.459813+00:00,2024-01-12,2024-01-12T02:04:25.956307+00:00,https://files.oaiusercontent.com/file-Efoi6S6xwlAcBkYdbBYc1gui?se=2123-10-20T03%3A29%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D20231112.png&sig=OWn3MHOhj1H2qDyZWJYI2W0cob7u66y%2BnfdhfaYS7r4%3D,marketplace,Rewrite this formally:,Soften this statement:,Make this sound gentler:,Polish my sentence:,"public,reportable",,
2024-03-19,user-FvmZoanBUyQBA9SGk6XDZEDR,g-JSiyeMCbq,,https://chat.openai.com/g/g-JSiyeMCbq-flow-goat-webflowgpt,Flow Goat - WebflowGPT,100,,0,0,Your Webflow design guide for superior websites!,2023-11-10,2023-11-10T07:17:02.989611+00:00,2023-11-17,2023-11-17T09:59:22.714489+00:00,https://files.oaiusercontent.com/file-ZaOp6c6CWzb7kpuJ8n6awM27?se=2123-10-17T07%3A27%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dbed273cc-80b4-4c89-867e-f4901a7909fe.png&sig=uiDepQkVfDkP7HrzM%2BJS%2B7vziollDHMr5GR9joIjzTE%3D,marketplace,How do I add animations in Webflow?,Explain flexbox in Webflow terms.,What's the best way to structure my Webflow project?,Embed mode ⚡,"public,reportable","browser,dalle,python",
2024-03-19,user-ddHDvXaraAJpNSkOiasgouS7,g-IPOWlmtvQ,programming,https://chat.openai.com/g/g-IPOWlmtvQ-delphi-guru,Delphi Guru,100,5,1,5,"A Delphi software developer aiding in code analysis, optimization, and writing.",2023-11-10,2023-11-10T14:13:25.912242+00:00,2024-01-11,2024-01-11T13:17:56.589761+00:00,https://files.oaiusercontent.com/file-DPiL33MxKK5CjsamIHGbwrS9?se=2123-10-17T14%3A19%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D839a450f-763b-403f-ac53-ebd3bb816cc5.png&sig=cLSjFZJOPUCub8Q/izCqU7HSUmVPw7WUE2TE2BoLJx0%3D,marketplace,How can I optimize this Delphi code?,Can you explain this Delphi function?,What's the best practice for this in Delphi?,How to write a more efficient Delphi loop?,"public,reportable","browser,dalle,python",
2024-02-16,user-zXsMozBUaM22AcYPYMmnWzKK,g-xH3kKZfeP,programming,https://chat.openai.com/g/g-xH3kKZfeP-it-command-builder,IT Command Builder,100,,0,0,A tech expert explaining technical commands with full parameter coverage.,2023-11-17,2023-11-17T00:51:51.371113+00:00,2024-02-15,2024-02-15T03:03:23.734081+00:00,https://files.oaiusercontent.com/file-EXVZ3xUxYeDdqK0qzoOFsHNS?se=2123-10-24T00%3A56%3A29Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc689395b-daa3-4659-80da-6584ad2d2cff.png&sig=DXr2xPVwGwk%2B/pIh8iVsRY2yJE4p6pX0bbnOrNRPQBA%3D,link,Explain this PowerShell command:,What does this router configuration do?,Break down this Bash script:,Describe the function of this SQL command:,"public,reportable","browser,dalle,python",
2024-03-19,user-dtWyibsovslUne9XPLFzPAuU,g-alX7edNu8,,https://chat.openai.com/g/g-alX7edNu8-photo-magic,Photo Magic,100,,0,0,Creates realistic stock photos,2023-11-12,2023-11-12T04:16:56.399409+00:00,2023-11-12,2023-11-12T04:19:51.978523+00:00,https://files.oaiusercontent.com/file-tt3Mkt2WVAzPyFdIDJVPKS7Z?se=2123-10-19T04%3A19%3A43Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D5d0e1f08-3bbf-4813-b6e4-5d9f7358d294.png&sig=ePiNWk7s8VesTUeKpG/wH1gSDRd5IR68fWxJsubVL6w%3D,marketplace,Create a nature scene,Generate an urban landscape photo,Make a portrait with a serene background,Design a stock photo for a business theme,"public,reportable","browser,dalle",
2024-03-19,user-uDAZsaOIQJcuWVQh59sXNrW2,g-sDsX04klk,education,https://chat.openai.com/g/g-sDsX04klk-derma-droid,Derma Droid,100,,0,0,Skin Care simplified: Useful tips and tricks for every skin type,2023-11-12,2023-11-12T18:28:06.892257+00:00,2024-01-10,2024-01-10T20:55:11.209643+00:00,https://files.oaiusercontent.com/file-pjDZP4nqyxuxHQh5mh9BCJDe?se=2123-11-23T10%3A36%3A54Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDerma%2520Droid.png&sig=QmK4HjyXg2wK%2BnGGZVzHwhUCHrkGQ1W%2BPtgOa7ypaSU%3D,marketplace,Analyze my skin photo for issues,Recommend skincare products for dry skin,What diet is best for healthy skin?,How to protect skin from aging?,"public,reportable","browser,dalle,python",
2024-03-19,user-3HzIU7NmSKsRlTcDIrH3JH4a,g-RiITRatwS,,https://chat.openai.com/g/g-RiITRatwS-translator-thai-english-conversation-gptalk,Translator Thai English Conversation GPTalk,100,5,2,10,Translator for live conversations between Thai and English.,2023-11-14,2023-11-14T15:17:48.650236+00:00,2023-11-14,2023-11-14T15:23:05.159003+00:00,https://files.oaiusercontent.com/file-NaruZMUmeai4uWY95zQy6vC5?se=2123-10-21T15%3A23%3A01Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8d992cbf-b90d-48df-b6eb-7288c56d2dc1.png&sig=pEdwbcL7FAGHNSzwKz6eNevGKyErwG8NNrCEtptERbQ%3D,marketplace,,,,,"public,reportable","browser,dalle",
2024-03-19,user-CwzVjdYyuJWZcMrZyi7Zvm6B,g-gmOOuI1Pr,,https://chat.openai.com/g/g-gmOOuI1Pr-phantasmo,Phantasmo,100,,0,0,"Phantasmo reflects images with creative, policy-compliant twists",2023-11-09,2023-11-09T20:39:27.527757+00:00,2023-11-10,2023-11-10T07:25:32.916080+00:00,https://files.oaiusercontent.com/file-ftdi38aMzW33VEkcqFHcy2FN?se=2123-10-16T20%3A53%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-06%252015.22.07%2520-%2520Design%2520a%2520sophisticated%2520and%2520modern%2520logo%2520for%2520an%2520app%2520named%2520%2527Phantasmo%2527%252C%2520which%2520translates%2520reality%2520into%2520dream-like%2520images.%2520The%2520logo%2520should%2520feature%2520a%2520styliz-gigapixel-low_res-scale-6_00x.jpg&sig=sG/kRRqurR0VTyL2S2eotXsl6b1mmscD9B3Zg94PZa8%3D,marketplace,,,,,"public,reportable",dalle,
2024-03-19,user-D94YC5cbJQ30p1mXXMzUDvMR,g-OIbbH7XTD,,https://chat.openai.com/g/g-OIbbH7XTD-change-my-mind,Change My Mind,100,,0,0,Challenge your opinions.,2023-11-09,2023-11-09T10:24:45.168409+00:00,2023-11-09,2023-11-09T10:56:40.896468+00:00,https://files.oaiusercontent.com/file-YgC2qoZYyyluwRSDJEYBT7Bu?se=2123-10-16T10%3A56%3A28Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4d2c1457-54be-4fca-8505-9a8379eeb0d4.png&sig=gAa1PHVR6Zd0UESYK1bpV5GMwxb6pJvjz193cYHNL%2BA%3D,marketplace,are better than,Playstation is better than Xbox,,,"public,reportable","browser,dalle,python",
2024-03-19,user-IKuc2F2ZQuS1wCGsyzwaYFB2,g-OThe7lRia,other,https://chat.openai.com/g/g-OThe7lRia-affiliate-marketing-assistant,Affiliate Marketing Assistant,100,5,1,5,Your Affiliate questions answered with the help of 9+ years of experience & AI.,2023-11-10,2023-11-10T16:32:44.099628+00:00,2024-01-07,2024-01-07T13:07:38.700927+00:00,https://files.oaiusercontent.com/file-pQtiQapwuLsVpFaZ8R2GsuQZ?se=2123-10-17T17%3A41%3A23Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DTAG%2520logo%2520with.bg.png&sig=NDNx1uIvfCp2GYKa0N5aV1EBHSnlcrhmLLM0V%2BWEa10%3D,link,,,,,"public,reportable","browser,dalle,python",
2024-03-19,user-Hju0No6AardUIAJJLFRqlsjh,g-WH9hhPtFd,,https://chat.openai.com/g/g-WH9hhPtFd-mosaic-explorer,Mosaic Explorer,100,,0,0,"Generates mosaic images of cities, states and countries",2023-11-10,2023-11-10T20:09:36.250893+00:00,2023-11-28,2023-11-28T16:55:00.568380+00:00,https://files.oaiusercontent.com/file-oQCDfSkhoyN8PjPXuupKFtXh?se=2123-11-04T16%3A54%3A57Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D829c7d00-ab0d-46e6-99f0-7755d82ba8ca.png&sig=5mTiEESZN31A15Nnh7ZfYL6zFwATpLG2ShvlsWqY1j0%3D,marketplace,Create a mosaic of Italy's famous landmarks,Show me a mosaic of Japan's traditional arts,Generate a mosaic representing Australia's wildlife,Create a mosaic of Brazil's cultural festivals,"public,reportable","browser,dalle",
2024-03-19,user-JWPAFoCZkbqhCY9sURNzjupE,g-HPRZ6BePi,other,https://chat.openai.com/g/g-HPRZ6BePi-slovak-linguist,Slovak Linguist,100,,0,0,Slovak language expert for translations and grammar correction.,2023-12-26,2023-12-26T17:31:51.895513+00:00,2024-01-03,2024-01-03T02:38:45.222090+00:00,https://files.oaiusercontent.com/file-VOybHrX0jXEI6lLjWV0CebZ5?se=2123-12-02T17%3A38%3A49Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D2ff9171d-c67c-4a18-9dd7-6a8320792f36.png&sig=4aoPXkjag6kJogQqfv0nfI9q22JtgRbLbcs4Q/Txun0%3D,marketplace,Translate this sentence to Slovak:,How do you say,Correct this Slovak sentence:,Is this the right way to express,"public,reportable","browser,dalle",
2024-03-19,user-qfdNRUSsfwDvpddLoTcoESt5,g-zLAJrXHbS,education,https://chat.openai.com/g/g-zLAJrXHbS-finance-counselor-edu,Finance Counselor (.edu),100,4,1,4,"Your AI Finance Counselor for EDUCATION and navigating in the dynamic world of finance and investments. Ask everything you would like to know about accounting, TAX, to investment education.",2023-11-19,2023-11-19T10:53:57.608767+00:00,2024-02-18,2024-02-18T11:42:56.512107+00:00,https://files.oaiusercontent.com/file-3jUk6D3okO0DV5RNjo6BabXX?se=2123-12-21T12%3A38%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D7967854d-b50d-4f60-b8e7-58676267886d.png&sig=RHxvBXv5uyhe2lPpu7StMO/fEujuYwrDgxjPtxIW9YI%3D,marketplace,/start,Tell me about the latest stock news.,How can I improve my tax situation?,What are some smart investment strategies?,"public,reportable,uses_function_calls","browser,plugins_prototype,python","api.stlouisfed.org,api.sugra.ai"
2024-03-19,user-tIofuCElwrgJxRdiz2ZjX7N5,g-wMc4oVBvj,other,https://chat.openai.com/g/g-wMc4oVBvj-trust-me-bro,Trust Me Bro,100,,0,0,Wassup homie? keep your socks on!,2023-11-29,2023-11-29T08:59:37.278846+00:00,2024-01-21,2024-01-21T21:41:36.396569+00:00,https://files.oaiusercontent.com/file-UK4r0oOEg5expUuXi8IfglwJ?se=2123-11-08T17%3A48%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Da6388654-7b31-46cf-a44c-130fa47485c3.png&sig=5h31cl29JC5MHhTxtuwxnnaVOkyjMBjPMy9AKm/BLAw%3D,marketplace,Wassuuuup,who invented america,show me some love ❤️,gimme some good music rec,"public,reportable","browser,dalle,python",
2024-03-19,user-JEOtrCfNzyMTkLMkbjsUEszC,g-xoOZjJ0kH,other,https://chat.openai.com/g/g-xoOZjJ0kH-christiangpt,ChristianGPT,100,5,1,5,"Christian GPT is an AI model familiar with Christian texts and theology, capable of analyzing and answering complex theological questions.",2024-01-08,2024-01-08T20:38:12.212745+00:00,2024-01-08,2024-01-08T21:56:40.241362+00:00,https://files.oaiusercontent.com/file-KOwkuSAi9nV7p2ttbnbPI4B7?se=2123-12-15T20%3A53%3A52Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202024-01-08%252012.53.33%2520-%2520A%2520digital%252C%2520futuristic%2520representation%2520of%2520Christian%2520symbols%2520including%2520a%2520cross%252C%2520a%2520dove%252C%2520and%2520rays%2520of%2520light.%2520The%2520background%2520should%2520have%2520soft%252C%2520celestial%2520col.png&sig=SYYVBsuPi6r/AhMLmtRQ/G1fLnsXShEyHLf223ueZ7Q%3D,marketplace,,,,,"public,reportable","browser,dalle,python",
2024-03-19,user-YffhjUtKdEdrZxNiA55RFXuL,g-apjQbXThu,programming,https://chat.openai.com/g/g-apjQbXThu-gogpt,GoGPT,100,,0,0,"Custom GPT to help learning, debugging, and development in Go. Follows good practices, provides examples, pros/cons, and also pitfalls.",2023-11-09,2023-11-09T19:51:07.331453+00:00,2024-01-11,2024-01-11T13:40:58.449370+00:00,https://files.oaiusercontent.com/file-li7IO929wQ8JweOd1gpuMDwY?se=2123-12-18T13%3A40%3A56Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dtinygo-logo-small.png&sig=pIFccsIKIggNpUzWBCndF%2BDMhQtTnddeQ7iUmkkY/hw%3D,marketplace,Explain goroutines with a simple example.,Explain how to avoid leaking Go routines.,Explain how to properly cancel work with contexts.,Explain how to correctly use channels.,"public,reportable","browser,python",
2024-03-19,user-fKWkRIgj2gk4yeG5kSD5gjJj,g-1Kbf8onk0,,https://chat.openai.com/g/g-1Kbf8onk0-bilingual-translator,Bilingual Translator,100,,0,0,"Bilingual translator between English and Japanese, with translations in code blocks.",2023-12-13,2023-12-13T10:03:53.826863+00:00,2023-12-13,2023-12-13T10:11:01.000338+00:00,https://files.oaiusercontent.com/file-T8ULIdxYMRS2KCSh7AztJA1V?se=2123-11-19T10%3A10%3A52Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dfd891213-5b52-4cbc-ab8a-9e95b600a8c3.png&sig=M3BjZzSTP4wbjkWO6IZOK3HVM1pW06Mw%2BtnsZInFO1M%3D,marketplace,Translate this to Japanese:,Could you convert this English text into Japanese?,"I need this Japanese text in English, please.",Translate the following from English to Japanese:,"public,reportable","browser,dalle",
2024-03-19,user-LkMd5UtK2HDOdCChzRj2iJhh,g-KHcHad9vv,writing,https://chat.openai.com/g/g-KHcHad9vv-ghostwriter-braindump,GhostWriter | BrainDump,100,5,2,10,"I brainstorm and organize story ideas into structured events, world facts, and character outlines. Elevate your storytelling craft with Fiction Flow's GhostWriter series; learn more at fictionflow.io.",2023-11-10,2023-11-10T18:30:30.202710+00:00,2024-01-11,2024-01-11T22:42:54.902476+00:00,,marketplace,I have a sci-fi theme in mind. Can you help develop it?,Here's a fantasy concept I'm working on. Let's expand it.,I need to create a character for my story. Any suggestions?,Could you help me outline a historical event for my novel?,"public,reportable","browser,dalle,python",
2024-03-19,user-huJqWBeuOS6NJC7GzFVPn2Wd,g-WyrTnK90g,,https://chat.openai.com/g/g-WyrTnK90g-free-legal-advice,Free Legal Advice,100,5,1,5,Guides to free legal advice providers. Always consult a lawyer for legal advice.,2023-11-12,2023-11-12T21:18:32.114103+00:00,2023-11-13,2023-11-13T00:17:01.857676+00:00,https://files.oaiusercontent.com/file-B35FFJciWiLvC3goXdfRTPMy?se=2123-10-19T21%3A30%3A11Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db0705b80-298b-45bf-a2c4-b1ca62cfb94e.png&sig=T0B63L%2B1hFtCXQ/g01bCYtKUdjXXZ4lL5jpZ2QacEC0%3D,marketplace,Can you find free legal advice in Texas?,What's the eligibility for legal aid in Scotland?,Where can I find pro bono lawyers in Australia?,How do I access legal services in Canada?,"public,reportable","browser,dalle",
2024-03-19,user-cE3UOpMO5PN5m1IU9ExYA4AJ,g-TKSOHU7GP,,https://chat.openai.com/g/g-TKSOHU7GP-funnel-master-gpt,Funnel Master GPT,100,,0,0,"Expert in Russell Brunson's funnel strategies, guides on digital marketing and sales funnels.",2023-11-17,2023-11-17T20:13:38.205168+00:00,2023-11-17,2023-11-17T20:18:22.131727+00:00,https://files.oaiusercontent.com/file-ijcV31oLGe3J8JB9uE5eKDIu?se=2123-10-24T20%3A17%3A08Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D7d473f5c-3633-46be-9649-8432d85636f9.png&sig=laeymD9%2BBTGhe2iFfnX%2B7vJoajnS1uWTCLqz1eKDXPU%3D,link,Tell me about Dotcom Secrets,How to optimize a sales funnel?,Ideas for increasing website traffic,Explain a concept from Expert Secrets,"public,reportable","browser,dalle,python",
2024-03-19,user-5V2mQ7vZRJ8vVTIkEuiY5Sbk,g-A3ANb2bgf,education,https://chat.openai.com/g/g-A3ANb2bgf-cornell-note-taker,Cornell Note Taker,100,4,3,12,Transcribe your documents into easy-to-understand Cornell-style notes!,2024-01-08,2024-01-08T03:38:32.624309+00:00,2024-02-15,2024-02-15T19:14:28.054765+00:00,https://files.oaiusercontent.com/file-ff1EPNEtRZpk10YWVkH6PqMG?se=2123-12-15T03%3A55%3A37Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Da01e6fda-8e7e-404d-90be-f784b9951ba7.png&sig=DhCeNUPYsXQf%2B9bBw9hYhXaywNe0duesNXMpxXee0iY%3D,marketplace,How do I give you give you my document for transcribing?,How do you work?,Show me an example of Cornell-style notes.,Who built you?,"public,reportable",python,
2024-03-19,user-1c052g5835hbUoNymTMYDqj6,g-vQo1T1E3B,lifestyle,https://chat.openai.com/g/g-vQo1T1E3B-cronos-chef-mixologo-v1-8,CRONOS: Chef & Mixologo v1.8,100,,0,0,"CRONOS está diseñado para guiarte paso a paso en la elaboración de recetas y cócteles deliciosos, brindarte sugerencias culinarias, puede proporcionarte recetas basándose en fotos o ingredientes que tengas a mano y ofrecerte información nutricional.",2023-11-22,2023-11-22T22:01:01.167798+00:00,2024-02-28,2024-02-28T01:42:31.097223+00:00,https://files.oaiusercontent.com/file-ydICNIwgOUiXODuUIBdfi2UD?se=2123-11-27T05%3A29%3A33Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D14fe3283-4781-4973-9925-74ea35a92608.png&sig=t4M0EDoodxusYO/%2BJSBp0oknV6ANCIi2wK5E%2B32IkRo%3D,marketplace,"Hola, CRONOS",,,,"public,reportable",dalle,
2024-03-19,user-bePWV7MylzsfPHeLrpRpghXx,g-g3DBoqBUo,other,https://chat.openai.com/g/g-g3DBoqBUo-eiq,eIQ,100,,0,0,In-depth eIQdigital knowledge on AI and climate tech.,2023-11-22,2023-11-22T04:29:02.887877+00:00,2024-02-25,2024-02-25T20:44:17.948008+00:00,https://files.oaiusercontent.com/file-Hcise3EIVMTnMVKrGC7jJsgi?se=2123-11-10T18%3A09%3A27Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Deiqdigital_logo%2520%25281%2529.jpeg&sig=X%2BlhZrc9pRufvxuKqn4pCFBaB4HxXD4/H7beQK09Bbc%3D,link,Tell me about eIQdigital's latest product.,How does eIQdigital approach sustainability?,Can you explain eIQdigital's business model?,What's The eIQdigital Perspective on Energy Consumption for a Sustainable Future?,"public,reportable","browser,dalle,python",
2024-03-19,user-kbZCmj2H0SElC37G7GQpNkaB,g-UqYFaBy6u,,https://chat.openai.com/g/g-UqYFaBy6u-ohui-kakinie-zao-bot,お絵かき捏造bot,100,,0,0,小さなプロンプトを入力すると、その言葉について肉付けしてプロンプトを仕上げ、DALL･E3にお絵かきを依頼します。,2023-11-10,2023-11-10T00:10:53.631275+00:00,2023-11-10,2023-11-10T07:17:07.263679+00:00,https://files.oaiusercontent.com/file-xCjbo0FSM1f1lAA8xi5gSt0y?se=2123-10-17T07%3A17%3A05Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-10%252016.14.56%2520-%2520A%2520radiant%252C%2520eye-catching%2520circular%2520icon%252C%2520animated%2520in%2520style%252C%2520with%2520a%2520dynamic%252C%2520colorful%2520palette%2520and%2520a%2520sleek%252C%2520modern%2520design.%2520The%2520icon%252C%2520illustrated%2520with%2520vivi.png&sig=y1sYB%2BZYmF8oBjZWky0sOVc1kG4CJXejy75tYQAyFIU%3D,marketplace,,,,,"public,reportable","browser,dalle,python",
